A8-1,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,MEASURMENT,TEMPERATURE CHANNEL-11,CH-11,,,YES,30011,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,MEASURMENT,TEMPERATURE CHANNEL-12,CH-12,,,YES,30012,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,SIS2A,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,INCOMER-B,SIS2B,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2A,,,,
"
"
BUS TIE,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,ALARM,AREA 1 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,ALARM,AREA 1 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,ALARM,AREA 2 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,ALARM,AREA 2 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,ALARM,AREA 3 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,ALARM,AREA 3 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,MEASURMENT,TEMPERATURE CHANNEL-1 ,CH-1,,,YES,30001,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,MEASURMENT,TEMPERATURE CHANNEL-2,CH-2,,,YES,30002,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,MEASURMENT,TEMPERATURE CHANNEL-3,CH-3,,,YES,30003,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,MEASURMENT,TEMPERATURE CHANNEL-4,CH-4,,,YES,30004,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,MEASURMENT,TEMPERATURE CHANNEL-5,CH-5,,,YES,30005,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,MEASURMENT,TEMPERATURE CHANNEL-6,CH-6,,,YES,30006,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,MEASURMENT,TEMPERATURE CHANNEL-7,CH-7,,,YES,30007,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,MEASURMENT,TEMPERATURE CHANNEL-8,CH-8,,,YES,30008,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,MEASURMENT,TEMPERATURE CHANNEL-9,CH-9,,,YES,30009,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,MEASURMENT,TEMPERATURE CHANNEL-10,CH-10,,,YES,30010,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,MEASURMENT,TEMPERATURE CHANNEL-11,CH-11,,,YES,30011,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,MEASURMENT,TEMPERATURE CHANNEL-12,CH-12,,,YES,30012,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,SIS2A,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,BUS TIE,SIS2B,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2A,,,,
"
"
AUX_TRA,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,ALARM,AREA 1 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,ALARM,AREA 1 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,ALARM,AREA 2 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,ALARM,AREA 2 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,ALARM,AREA 3 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,ALARM,AREA 3 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,MEASURMENT,TEMPERATURE CHANNEL-1 ,CH-1,,,YES,30001,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,MEASURMENT,TEMPERATURE CHANNEL-2,CH-2,,,YES,30002,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,MEASURMENT,TEMPERATURE CHANNEL-3,CH-3,,,YES,30003,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,MEASURMENT,TEMPERATURE CHANNEL-4,CH-4,,,YES,30004,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,MEASURMENT,TEMPERATURE CHANNEL-5,CH-5,,,YES,30005,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,MEASURMENT,TEMPERATURE CHANNEL-6,CH-6,,,YES,30006,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,MEASURMENT,TEMPERATURE CHANNEL-7,CH-7,,,YES,30007,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,MEASURMENT,TEMPERATURE CHANNEL-8,CH-8,,,YES,30008,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,MEASURMENT,TEMPERATURE CHANNEL-9,CH-9,,,YES,30009,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,MEASURMENT,TEMPERATURE CHANNEL-10,CH-10,,,YES,30010,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,MEASURMENT,TEMPERATURE CHANNEL-11,CH-11,,,YES,30011,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,MEASURMENT,TEMPERATURE CHANNEL-12,CH-12,,,YES,30012,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,SIS2A,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRA,SIS2B,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2A,,,,
"
"
AUX_TRB,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,ALARM,AREA 1 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,ALARM,AREA 1 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,ALARM,AREA 2 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,ALARM,AREA 2 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,ALARM,AREA 3 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,ALARM,AREA 3 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,MEASURMENT,TEMPERATURE CHANNEL-1 ,CH-1,,,YES,30001,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,MEASURMENT,TEMPERATURE CHANNEL-2,CH-2,,,YES,30002,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,MEASURMENT,TEMPERATURE CHANNEL-3,CH-3,,,YES,30003,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,MEASURMENT,TEMPERATURE CHANNEL-4,CH-4,,,YES,30004,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,MEASURMENT,TEMPERATURE CHANNEL-5,CH-5,,,YES,30005,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,MEASURMENT,TEMPERATURE CHANNEL-6,CH-6,,,YES,30006,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,MEASURMENT,TEMPERATURE CHANNEL-7,CH-7,,,YES,30007,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,MEASURMENT,TEMPERATURE CHANNEL-8,CH-8,,,YES,30008,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,MEASURMENT,TEMPERATURE CHANNEL-9,CH-9,,,YES,30009,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,MEASURMENT,TEMPERATURE CHANNEL-10,CH-10,,,YES,30010,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,MEASURMENT,TEMPERATURE CHANNEL-11,CH-11,,,YES,30011,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,MEASURMENT,TEMPERATURE CHANNEL-12,CH-12,,,YES,30012,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,SIS2A,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,AUX_TRB,SIS2B,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2A,,,,
"
"
62-MG-209A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,ALARM,AREA 1 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,ALARM,AREA 1 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,ALARM,AREA 2 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,ALARM,AREA 2 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,ALARM,AREA 3 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,ALARM,AREA 3 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,MEASURMENT,TEMPERATURE CHANNEL-1 ,CH-1,,,YES,30001,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,MEASURMENT,TEMPERATURE CHANNEL-2,CH-2,,,YES,30002,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,MEASURMENT,TEMPERATURE CHANNEL-3,CH-3,,,YES,30003,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,MEASURMENT,TEMPERATURE CHANNEL-4,CH-4,,,YES,30004,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,MEASURMENT,TEMPERATURE CHANNEL-5,CH-5,,,YES,30005,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,MEASURMENT,TEMPERATURE CHANNEL-6,CH-6,,,YES,30006,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,MEASURMENT,TEMPERATURE CHANNEL-7,CH-7,,,YES,30007,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,MEASURMENT,TEMPERATURE CHANNEL-8,CH-8,,,YES,30008,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,MEASURMENT,TEMPERATURE CHANNEL-9,CH-9,,,YES,30009,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,MEASURMENT,TEMPERATURE CHANNEL-10,CH-10,,,YES,30010,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,MEASURMENT,TEMPERATURE CHANNEL-11,CH-11,,,YES,30011,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,MEASURMENT,TEMPERATURE CHANNEL-12,CH-12,,,YES,30012,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,SIS2A,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-209A,SIS2B,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2A,,,,
"
"
62-MG-211A,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
#REV,SWITCH BOARD TAG,EQUMENT,PROCESS NAME,SCHEMA TYPE,VOLTAGE LEVEL,BAYNAME,MODULE,ECS SYSTEM TAG,CHANNEL NO.,STATE-0,STATE-1,ARCHIVE STATUS,MODBUS / IEC IED ADDRESS,BIT NO.,DATA FORMAT,FUNCTION CODE,MIN,MAX,SCALING,GATEWAY MODBUS REGISTER,GATEWAY MODBUS BIT,PLC TAG,PLC REGISTER ADDRESS,PLC COIL ADDRESS,PLC FUNCTION CODE,REMARK
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,ALARM,AREA 1 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,ALARM,AREA 1 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,ALARM,AREA 2 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,ALARM,AREA 2 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,ALARM,AREA 3 TEMPERATUERE WARNING,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,ALARM,AREA 3 TEMPERATUERE ALARM,HMI LOGIC,NORMAL,ALARM,YES,,,,,,,,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,MEASURMENT,TEMPERATURE CHANNEL-1 ,CH-1,,,YES,30001,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,MEASURMENT,TEMPERATURE CHANNEL-2,CH-2,,,YES,30002,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,MEASURMENT,TEMPERATURE CHANNEL-3,CH-3,,,YES,30003,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,MEASURMENT,TEMPERATURE CHANNEL-4,CH-4,,,YES,30004,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,MEASURMENT,TEMPERATURE CHANNEL-5,CH-5,,,YES,30005,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,MEASURMENT,TEMPERATURE CHANNEL-6,CH-6,,,YES,30006,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,MEASURMENT,TEMPERATURE CHANNEL-7,CH-7,,,YES,30007,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,MEASURMENT,TEMPERATURE CHANNEL-8,CH-8,,,YES,30008,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,MEASURMENT,TEMPERATURE CHANNEL-9,CH-9,,,YES,30009,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,MEASURMENT,TEMPERATURE CHANNEL-10,CH-10,,,YES,30010,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,MEASURMENT,TEMPERATURE CHANNEL-11,CH-11,,,YES,30011,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,MEASURMENT,TEMPERATURE CHANNEL-12,CH-12,,,YES,30012,,INT16,3,-32767,32767,1 DEGREE,,,,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,SIS2A,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS1A,,,,
1,063-9700-MDB-50562,EXERTHERM,TEMPERATURE SENSOR,,10KV,62-MG-211A,SIS2B,EXERTHERM COMM LINK,,DISCONNECTED,CONNECTED,YES,INTERNAL INFO,,BIT,,,,,,,COMM.LINK.SIS2A,,,,
"
"
SPARE,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
